order_id,property_id,property_city,property_state,product_id,product_category,product_name,quantity,product_price,order_total
4114,5,Kansas City,Missouri,50,Furnishings,Small Vase,1,33,33
4115,6,Orlando,Florida,49,Furnishings,Large Vase,3,27,81
4116,6,Orlando,Florida,18,Housekeeping,Coffee Cup,1,24,24
4117,12,Dallas,Texas,41,Furnishings,Office Chair,3,85,255
4118,10,Arlington,Virginia,18,Housekeeping,Coffee Cup,2,24,48
4119,10,Arlington,Virginia,78,Public Areas,Small Area Rug,3,20,60
4120,13,New Orleans,Louisiana,73,Maintenance,Mop,2,15,30
4121,18,Phoenix,Arizona,34,Furnishings,Shower Curtain,1,5,5
4122,19,Los Angeles,California,6,Housekeeping,Conditioner,2,40,80
4123,14,Nashville,Tennessee,45,Furnishings,Computer Desk,3,102,306
4124,6,Orlando,Florida,47,Furnishings,Swivel Chair,3,75,225
4125,19,Los Angeles,California,72,Maintenance,Nails,1,12,12
4126,5,Kansas City,Missouri,53,Furnishings,Iron,2,20,40
4127,18,Phoenix,Arizona,42,Furnishings,Reading Chair,2,70,140
4128,4,Seattle,Washington,57,Furnishings,Wireless Router,1,70,70
4129,6,Orlando,Florida,12,Housekeeping,Bed Sheet (King),3,29,87
4130,17,Las Vegas,Nevada,32,Office Supplies,Note Pads,3,14,42
4131,17,Las Vegas,Nevada,80,Public Areas,Poster Stand,1,27,27
4132,4,Seattle,Washington,42,Furnishings,Reading Chair,2,70,140
4133,7,Boston,Massachusetts,87,Public Areas,End Table,3,30,90
4134,3,Portland,Oregon,88,Public Areas,Serving Tray,3,6,18
4135,18,Phoenix,Arizona,58,Furnishings,Mirror,2,85,170
4136,2,Cincinnati,Ohio,25,Office Supplies,Envelopes (Legal),2,28,56
4137,18,Phoenix,Arizona,43,Furnishings,Table Lamp,3,38,114
4138,17,Las Vegas,Nevada,6,Housekeeping,Conditioner,2,40,80
4139,17,Las Vegas,Nevada,10,Housekeeping,Toilet Paper,1,19,19
4140,2,Cincinnati,Ohio,32,Office Supplies,Note Pads,3,14,42
4141,20,San Francisco,California,84,Public Areas,Tall Chair,2,75,150
4142,8,Philadelphia,Pennsylvania,92,Public Areas,Large Sign,2,20,40
4143,4,Seattle,Washington,82,Public Areas,Business Cards,2,60,120
4144,16,Denver,Colorado,9,Housekeeping,Tissues,2,14,28
4145,19,Los Angeles,California,70,Maintenance,Door Lock,2,117,234
4146,18,Phoenix,Arizona,87,Public Areas,End Table,2,30,60
4147,19,Los Angeles,California,54,Furnishings,Chest of Drawers,1,150,150
4148,20,San Francisco,California,69,Maintenance,Door Knob,2,41,82
4149,16,Denver,Colorado,58,Furnishings,Mirror,2,85,170
4150,14,Nashville,Tennessee,59,Maintenance,Screws,3,14,42
4151,15,Chicago,Illinois,82,Public Areas,Business Cards,1,60,60
4152,18,Phoenix,Arizona,50,Furnishings,Small Vase,3,33,99
4153,20,San Francisco,California,44,Furnishings,Floor Lamp,3,55,165
4154,20,San Francisco,California,44,Furnishings,Floor Lamp,3,55,165
4155,17,Las Vegas,Nevada,41,Furnishings,Office Chair,2,85,170
4156,18,Phoenix,Arizona,32,Office Supplies,Note Pads,1,14,14
4157,18,Phoenix,Arizona,79,Public Areas,Coffee Table,1,103,103
4158,3,Portland,Oregon,86,Public Areas,Sofa,3,215,645
4159,4,Seattle,Washington,30,Office Supplies,Permanent Markers,1,6,6
4160,19,Los Angeles,California,43,Furnishings,Table Lamp,3,38,114
4161,15,Chicago,Illinois,14,Housekeeping,Pillowcase,1,15,15
4162,4,Seattle,Washington,16,Housekeeping,Mouthwash,2,40,80
4163,4,Seattle,Washington,43,Furnishings,Table Lamp,3,38,114
4164,14,Nashville,Tennessee,30,Office Supplies,Permanent Markers,2,6,12
4165,18,Phoenix,Arizona,15,Housekeeping,Drinking Glass,1,24,24
4166,5,Kansas City,Missouri,51,Furnishings,Painting,1,85,85
4167,15,Chicago,Illinois,14,Housekeeping,Pillowcase,2,15,30
4168,11,Atlanta,Georgia,13,Housekeeping,Bed Sheet (Double),2,20,40
4169,4,Seattle,Washington,56,Furnishings,Telephone,2,38,76
4170,19,Los Angeles,California,16,Housekeeping,Mouthwash,3,40,120
4171,17,Las Vegas,Nevada,72,Maintenance,Nails,2,12,24
4172,7,Boston,Massachusetts,42,Furnishings,Reading Chair,3,70,210
4173,10,Arlington,Virginia,90,Public Areas,Luggage Cart,3,138,414
4174,3,Portland,Oregon,44,Furnishings,Floor Lamp,3,55,165
4175,11,Atlanta,Georgia,46,Furnishings,Safe,2,115,230
4176,9,Richmond,Virginia,2,Housekeeping,Hand Towel,2,5,10
4177,6,Orlando,Florida,65,Maintenance,Ladder,3,89,267
4178,9,Richmond,Virginia,23,Office Supplies,Printer Toner,2,85,170
4179,13,New Orleans,Louisiana,52,Furnishings,Ironing Board,1,18,18
4180,18,Phoenix,Arizona,38,Furnishings,Bed (Double),2,250,500
4181,3,Portland,Oregon,5,Housekeeping,Moisturizer,3,40,120
4182,10,Arlington,Virginia,30,Office Supplies,Permanent Markers,3,6,18
4183,4,Seattle,Washington,35,Furnishings,Tissue Box,3,25,75
4184,14,Nashville,Tennessee,73,Maintenance,Mop,3,15,45
4185,1,New York,New York,35,Furnishings,Tissue Box,3,25,75
4186,4,Seattle,Washington,52,Furnishings,Ironing Board,1,18,18
4187,4,Seattle,Washington,90,Public Areas,Luggage Cart,2,138,276
4188,6,Orlando,Florida,5,Housekeeping,Moisturizer,1,40,40
4189,6,Orlando,Florida,58,Furnishings,Mirror,1,85,85
4190,15,Chicago,Illinois,77,Public Areas,Large Area Rug,3,40,120
4191,20,San Francisco,California,47,Furnishings,Swivel Chair,1,75,75
4192,10,Arlington,Virginia,68,Maintenance,Window Screen,2,30,60
4193,3,Portland,Oregon,24,Office Supplies,Envelopes (Letter),2,24,48
4194,18,Phoenix,Arizona,7,Housekeeping,Hand Soap,1,35,35
4195,9,Richmond,Virginia,29,Office Supplies,Erasable Markers,2,6,12
4196,14,Nashville,Tennessee,56,Furnishings,Telephone,3,38,114
4197,9,Richmond,Virginia,49,Furnishings,Large Vase,1,27,27
4198,2,Cincinnati,Ohio,53,Furnishings,Iron,2,20,40
4199,6,Orlando,Florida,81,Public Areas,Flyer Holder,1,3,3
4200,11,Atlanta,Georgia,40,Furnishings,Coffee Maker,3,119,357
4201,16,Denver,Colorado,71,Maintenance,Hammer,2,17,34
4202,10,Arlington,Virginia,11,Housekeeping,Shower Cap,2,10,20
4203,15,Chicago,Illinois,69,Maintenance,Door Knob,2,41,82
4204,11,Atlanta,Georgia,7,Housekeeping,Hand Soap,2,35,70
4205,14,Nashville,Tennessee,89,Public Areas,Photograph,1,45,45
4206,9,Richmond,Virginia,74,Public Areas,Large Plant,3,35,105
4207,18,Phoenix,Arizona,6,Housekeeping,Conditioner,3,40,120
4208,4,Seattle,Washington,66,Maintenance,Wood Glue,2,21,42
4209,8,Philadelphia,Pennsylvania,1,Housekeeping,Large Towel,2,9,18
4210,13,New Orleans,Louisiana,86,Public Areas,Sofa,2,215,430
4211,3,Portland,Oregon,34,Furnishings,Shower Curtain,1,5,5
4212,4,Seattle,Washington,94,Public Areas,Monitor,3,70,210
4213,5,Kansas City,Missouri,67,Maintenance,Adjustable Wrench,1,10,10
4214,8,Philadelphia,Pennsylvania,51,Furnishings,Painting,1,85,85
4215,11,Atlanta,Georgia,72,Maintenance,Nails,1,12,12
4216,11,Atlanta,Georgia,87,Public Areas,End Table,1,30,30
4217,18,Phoenix,Arizona,73,Maintenance,Mop,3,15,45
4218,5,Kansas City,Missouri,56,Furnishings,Telephone,1,38,38
4219,11,Atlanta,Georgia,26,Office Supplies,Envelopes (Catalog),1,13,13
4220,1,New York,New York,56,Furnishings,Telephone,2,38,76
4221,6,Orlando,Florida,87,Public Areas,End Table,3,30,90
4222,8,Philadelphia,Pennsylvania,10,Housekeeping,Toilet Paper,1,19,19
4223,3,Portland,Oregon,72,Maintenance,Nails,1,12,12
4224,10,Arlington,Virginia,36,Furnishings,Armoire,2,115,230
4225,15,Chicago,Illinois,66,Maintenance,Wood Glue,2,21,42
4226,16,Denver,Colorado,57,Furnishings,Wireless Router,1,70,70
4227,7,Boston,Massachusetts,91,Public Areas,Small Sign,2,14,28
4228,1,New York,New York,46,Furnishings,Safe,2,115,230
4229,3,Portland,Oregon,20,Office Supplies,Pens,2,30,60
4230,17,Las Vegas,Nevada,70,Maintenance,Door Lock,3,117,351
4231,15,Chicago,Illinois,34,Furnishings,Shower Curtain,2,5,10
4232,9,Richmond,Virginia,74,Public Areas,Large Plant,2,35,70
4233,11,Atlanta,Georgia,8,Housekeeping,Bath Soap,3,35,105
4234,20,San Francisco,California,37,Furnishings,Bed (King),2,300,600
4235,19,Los Angeles,California,79,Public Areas,Coffee Table,1,103,103
4236,5,Kansas City,Missouri,19,Housekeeping,Light Bulb,3,17,51
4237,16,Denver,Colorado,10,Housekeeping,Toilet Paper,1,19,19
4238,3,Portland,Oregon,17,Housekeeping,Clothes Hanger,3,18,54
4239,8,Philadelphia,Pennsylvania,60,Maintenance,Portable Drill,3,195,585
4240,19,Los Angeles,California,14,Housekeeping,Pillowcase,1,15,15
4241,10,Arlington,Virginia,80,Public Areas,Poster Stand,1,27,27
4242,14,Nashville,Tennessee,83,Public Areas,Bar Stool,2,60,120
4243,11,Atlanta,Georgia,84,Public Areas,Tall Chair,1,75,75
4244,16,Denver,Colorado,84,Public Areas,Tall Chair,3,75,225
4245,18,Phoenix,Arizona,11,Housekeeping,Shower Cap,3,10,30
4246,19,Los Angeles,California,14,Housekeeping,Pillowcase,1,15,15
4247,19,Los Angeles,California,51,Furnishings,Painting,1,85,85
4248,17,Las Vegas,Nevada,65,Maintenance,Ladder,3,89,267
4249,17,Las Vegas,Nevada,58,Furnishings,Mirror,3,85,255
4250,9,Richmond,Virginia,16,Housekeeping,Mouthwash,3,40,120
4251,3,Portland,Oregon,49,Furnishings,Large Vase,3,27,81
4252,18,Phoenix,Arizona,65,Maintenance,Ladder,2,89,178
4253,11,Atlanta,Georgia,2,Housekeeping,Hand Towel,3,5,15
4254,16,Denver,Colorado,30,Office Supplies,Permanent Markers,3,6,18
4255,15,Chicago,Illinois,70,Maintenance,Door Lock,1,117,117
4256,10,Arlington,Virginia,36,Furnishings,Armoire,3,115,345
4257,14,Nashville,Tennessee,33,Furnishings,Towel Rack,2,10,20
4258,5,Kansas City,Missouri,90,Public Areas,Luggage Cart,1,138,138
4259,20,San Francisco,California,53,Furnishings,Iron,1,20,20
4260,2,Cincinnati,Ohio,11,Housekeeping,Shower Cap,1,10,10
4261,8,Philadelphia,Pennsylvania,87,Public Areas,End Table,1,30,30
4262,14,Nashville,Tennessee,45,Furnishings,Computer Desk,2,102,204
4263,11,Atlanta,Georgia,46,Furnishings,Safe,1,115,115
4264,4,Seattle,Washington,80,Public Areas,Poster Stand,2,27,54
4265,14,Nashville,Tennessee,46,Furnishings,Safe,1,115,115
4266,16,Denver,Colorado,84,Public Areas,Tall Chair,3,75,225
4267,3,Portland,Oregon,37,Furnishings,Bed (King),2,300,600
4268,18,Phoenix,Arizona,53,Furnishings,Iron,1,20,20
4269,17,Las Vegas,Nevada,81,Public Areas,Flyer Holder,1,3,3
4270,13,New Orleans,Louisiana,62,Maintenance,Leaf Blower,1,202,202
4271,18,Phoenix,Arizona,83,Public Areas,Bar Stool,1,60,60
4272,15,Chicago,Illinois,44,Furnishings,Floor Lamp,2,55,110
4273,19,Los Angeles,California,54,Furnishings,Chest of Drawers,2,150,300
4274,5,Kansas City,Missouri,14,Housekeeping,Pillowcase,2,15,30
4275,10,Arlington,Virginia,76,Public Areas,Ficus,3,80,240
4276,17,Las Vegas,Nevada,71,Maintenance,Hammer,1,17,17
4277,13,New Orleans,Louisiana,28,Office Supplies,Staples,1,8,8
4278,8,Philadelphia,Pennsylvania,37,Furnishings,Bed (King),3,300,900
4279,20,San Francisco,California,72,Maintenance,Nails,2,12,24
4280,11,Atlanta,Georgia,74,Public Areas,Large Plant,3,35,105
4281,1,New York,New York,4,Housekeeping,Shampoo,3,40,120
4282,8,Philadelphia,Pennsylvania,68,Maintenance,Window Screen,2,30,60
4283,12,Dallas,Texas,41,Furnishings,Office Chair,3,85,255
4284,6,Orlando,Florida,92,Public Areas,Large Sign,1,20,20
4285,10,Arlington,Virginia,22,Office Supplies,Paper Clips,2,3,6
4286,11,Atlanta,Georgia,93,Public Areas,Terminal,3,85,255
4287,13,New Orleans,Louisiana,61,Maintenance,Tape Measure,1,8,8
4288,4,Seattle,Washington,31,Office Supplies,Sticky Notes,3,20,60
4289,12,Dallas,Texas,56,Furnishings,Telephone,3,38,114
4290,8,Philadelphia,Pennsylvania,36,Furnishings,Armoire,2,115,230
4291,19,Los Angeles,California,27,Office Supplies,Invisible Tape,3,8,24
4292,5,Kansas City,Missouri,37,Furnishings,Bed (King),2,300,600
4293,13,New Orleans,Louisiana,13,Housekeeping,Bed Sheet (Double),2,20,40
4294,1,New York,New York,55,Furnishings,Television,3,200,600
4295,7,Boston,Massachusetts,15,Housekeeping,Drinking Glass,3,24,72
4296,7,Boston,Massachusetts,34,Furnishings,Shower Curtain,3,5,15
4297,8,Philadelphia,Pennsylvania,73,Maintenance,Mop,1,15,15
4298,4,Seattle,Washington,61,Maintenance,Tape Measure,1,8,8
4299,12,Dallas,Texas,21,Office Supplies,Printer Paper,2,50,100
4300,4,Seattle,Washington,20,Office Supplies,Pens,2,30,60
4301,7,Boston,Massachusetts,57,Furnishings,Wireless Router,2,70,140
4302,4,Seattle,Washington,27,Office Supplies,Invisible Tape,2,8,16
4303,18,Phoenix,Arizona,9,Housekeeping,Tissues,3,14,42
4304,15,Chicago,Illinois,68,Maintenance,Window Screen,1,30,30
4305,13,New Orleans,Louisiana,24,Office Supplies,Envelopes (Letter),1,24,24
4306,5,Kansas City,Missouri,20,Office Supplies,Pens,1,30,30
4307,17,Las Vegas,Nevada,46,Furnishings,Safe,1,115,115
4308,7,Boston,Massachusetts,44,Furnishings,Floor Lamp,3,55,165
4309,8,Philadelphia,Pennsylvania,5,Housekeeping,Moisturizer,1,40,40
4310,1,New York,New York,47,Furnishings,Swivel Chair,2,75,150
4311,8,Philadelphia,Pennsylvania,67,Maintenance,Adjustable Wrench,1,10,10
4312,8,Philadelphia,Pennsylvania,16,Housekeeping,Mouthwash,2,40,80
4313,16,Denver,Colorado,5,Housekeeping,Moisturizer,2,40,80
4314,8,Philadelphia,Pennsylvania,39,Furnishings,Alarm Clock,2,45,90
4315,16,Denver,Colorado,78,Public Areas,Small Area Rug,1,20,20
4316,17,Las Vegas,Nevada,19,Housekeeping,Light Bulb,2,17,34
4317,18,Phoenix,Arizona,5,Housekeeping,Moisturizer,2,40,80
4318,10,Arlington,Virginia,59,Maintenance,Screws,3,14,42
4319,18,Phoenix,Arizona,44,Furnishings,Floor Lamp,3,55,165
4320,14,Nashville,Tennessee,14,Housekeeping,Pillowcase,1,15,15
4321,20,San Francisco,California,59,Maintenance,Screws,1,14,14
4322,12,Dallas,Texas,30,Office Supplies,Permanent Markers,3,6,18
4323,5,Kansas City,Missouri,51,Furnishings,Painting,2,85,170
4324,12,Dallas,Texas,75,Public Areas,Small Plant,3,25,75
4325,9,Richmond,Virginia,20,Office Supplies,Pens,2,30,60
4326,15,Chicago,Illinois,62,Maintenance,Leaf Blower,2,202,404
4327,20,San Francisco,California,94,Public Areas,Monitor,3,70,210
4328,13,New Orleans,Louisiana,53,Furnishings,Iron,2,20,40
4329,8,Philadelphia,Pennsylvania,77,Public Areas,Large Area Rug,1,40,40
4330,12,Dallas,Texas,32,Office Supplies,Note Pads,3,14,42
4331,12,Dallas,Texas,55,Furnishings,Television,2,200,400
4332,17,Las Vegas,Nevada,18,Housekeeping,Coffee Cup,3,24,72
4333,18,Phoenix,Arizona,4,Housekeeping,Shampoo,3,40,120
4334,17,Las Vegas,Nevada,37,Furnishings,Bed (King),2,300,600
4335,8,Philadelphia,Pennsylvania,9,Housekeeping,Tissues,3,14,42
4336,16,Denver,Colorado,18,Housekeeping,Coffee Cup,1,24,24
4337,15,Chicago,Illinois,14,Housekeeping,Pillowcase,3,15,45
4338,9,Richmond,Virginia,80,Public Areas,Poster Stand,2,27,54
4339,11,Atlanta,Georgia,28,Office Supplies,Staples,2,8,16
4340,14,Nashville,Tennessee,19,Housekeeping,Light Bulb,2,17,34
4341,5,Kansas City,Missouri,12,Housekeeping,Bed Sheet (King),2,29,58
4342,20,San Francisco,California,14,Housekeeping,Pillowcase,2,15,30
4343,12,Dallas,Texas,77,Public Areas,Large Area Rug,1,40,40
4344,5,Kansas City,Missouri,38,Furnishings,Bed (Double),2,250,500
4345,7,Boston,Massachusetts,47,Furnishings,Swivel Chair,2,75,150
4346,6,Orlando,Florida,54,Furnishings,Chest of Drawers,1,150,150
4347,10,Arlington,Virginia,43,Furnishings,Table Lamp,1,38,38
4348,7,Boston,Massachusetts,40,Furnishings,Coffee Maker,3,119,357
4349,17,Las Vegas,Nevada,93,Public Areas,Terminal,2,85,170
4350,17,Las Vegas,Nevada,46,Furnishings,Safe,1,115,115
4351,13,New Orleans,Louisiana,32,Office Supplies,Note Pads,1,14,14
4352,16,Denver,Colorado,63,Maintenance,Duct Tape,1,27,27
4353,10,Arlington,Virginia,83,Public Areas,Bar Stool,3,60,180
4354,13,New Orleans,Louisiana,62,Maintenance,Leaf Blower,3,202,606
4355,16,Denver,Colorado,31,Office Supplies,Sticky Notes,3,20,60
4356,11,Atlanta,Georgia,84,Public Areas,Tall Chair,3,75,225
4357,9,Richmond,Virginia,35,Furnishings,Tissue Box,1,25,25
4358,16,Denver,Colorado,16,Housekeeping,Mouthwash,1,40,40
4359,7,Boston,Massachusetts,66,Maintenance,Wood Glue,3,21,63
4360,17,Las Vegas,Nevada,24,Office Supplies,Envelopes (Letter),3,24,72
4361,15,Chicago,Illinois,86,Public Areas,Sofa,1,215,215
4362,12,Dallas,Texas,81,Public Areas,Flyer Holder,2,3,6
4363,9,Richmond,Virginia,49,Furnishings,Large Vase,1,27,27
4364,5,Kansas City,Missouri,62,Maintenance,Leaf Blower,2,202,404
4365,5,Kansas City,Missouri,43,Furnishings,Table Lamp,2,38,76
4366,9,Richmond,Virginia,25,Office Supplies,Envelopes (Legal),3,28,84
4367,16,Denver,Colorado,34,Furnishings,Shower Curtain,1,5,5
4368,19,Los Angeles,California,78,Public Areas,Small Area Rug,2,20,40
4369,6,Orlando,Florida,45,Furnishings,Computer Desk,3,102,306
4370,11,Atlanta,Georgia,80,Public Areas,Poster Stand,3,27,81
4371,12,Dallas,Texas,27,Office Supplies,Invisible Tape,3,8,24
4372,3,Portland,Oregon,67,Maintenance,Adjustable Wrench,3,10,30
4373,1,New York,New York,34,Furnishings,Shower Curtain,3,5,15
4374,7,Boston,Massachusetts,30,Office Supplies,Permanent Markers,3,6,18
4375,6,Orlando,Florida,67,Maintenance,Adjustable Wrench,2,10,20
4376,11,Atlanta,Georgia,49,Furnishings,Large Vase,1,27,27
4377,11,Atlanta,Georgia,87,Public Areas,End Table,3,30,90
4378,4,Seattle,Washington,24,Office Supplies,Envelopes (Letter),3,24,72
4379,17,Las Vegas,Nevada,57,Furnishings,Wireless Router,2,70,140
4380,9,Richmond,Virginia,39,Furnishings,Alarm Clock,3,45,135
4381,10,Arlington,Virginia,9,Housekeeping,Tissues,2,14,28
4382,14,Nashville,Tennessee,5,Housekeeping,Moisturizer,1,40,40
4383,14,Nashville,Tennessee,84,Public Areas,Tall Chair,1,75,75
4384,8,Philadelphia,Pennsylvania,76,Public Areas,Ficus,3,80,240
4385,15,Chicago,Illinois,50,Furnishings,Small Vase,1,33,33
4386,19,Los Angeles,California,90,Public Areas,Luggage Cart,2,138,276
4387,1,New York,New York,39,Furnishings,Alarm Clock,2,45,90
4388,14,Nashville,Tennessee,45,Furnishings,Computer Desk,2,102,204
4389,6,Orlando,Florida,17,Housekeeping,Clothes Hanger,1,18,18
4390,16,Denver,Colorado,8,Housekeeping,Bath Soap,1,35,35
4391,5,Kansas City,Missouri,32,Office Supplies,Note Pads,1,14,14
4392,18,Phoenix,Arizona,70,Maintenance,Door Lock,1,117,117
4393,2,Cincinnati,Ohio,24,Office Supplies,Envelopes (Letter),1,24,24
4394,14,Nashville,Tennessee,2,Housekeeping,Hand Towel,3,5,15
4395,9,Richmond,Virginia,13,Housekeeping,Bed Sheet (Double),3,20,60
4396,8,Philadelphia,Pennsylvania,79,Public Areas,Coffee Table,1,103,103
4397,15,Chicago,Illinois,88,Public Areas,Serving Tray,2,6,12
4398,8,Philadelphia,Pennsylvania,21,Office Supplies,Printer Paper,2,50,100
4399,3,Portland,Oregon,45,Furnishings,Computer Desk,3,102,306
4400,13,New Orleans,Louisiana,36,Furnishings,Armoire,2,115,230
4401,8,Philadelphia,Pennsylvania,31,Office Supplies,Sticky Notes,1,20,20
4402,5,Kansas City,Missouri,25,Office Supplies,Envelopes (Legal),1,28,28
4403,12,Dallas,Texas,87,Public Areas,End Table,3,30,90
4404,10,Arlington,Virginia,19,Housekeeping,Light Bulb,3,17,51
4405,4,Seattle,Washington,67,Maintenance,Adjustable Wrench,2,10,20
4406,2,Cincinnati,Ohio,70,Maintenance,Door Lock,2,117,234
4407,2,Cincinnati,Ohio,15,Housekeeping,Drinking Glass,3,24,72
4408,17,Las Vegas,Nevada,85,Public Areas,Low Chair,2,80,160
4409,19,Los Angeles,California,23,Office Supplies,Printer Toner,3,85,255
4410,1,New York,New York,83,Public Areas,Bar Stool,2,60,120
4411,19,Los Angeles,California,87,Public Areas,End Table,1,30,30
4412,12,Dallas,Texas,26,Office Supplies,Envelopes (Catalog),3,13,39
4413,20,San Francisco,California,40,Furnishings,Coffee Maker,2,119,238
4414,19,Los Angeles,California,28,Office Supplies,Staples,2,8,16
4415,9,Richmond,Virginia,11,Housekeeping,Shower Cap,1,10,10
4416,1,New York,New York,29,Office Supplies,Erasable Markers,3,6,18
4417,11,Atlanta,Georgia,53,Furnishings,Iron,2,20,40
4418,15,Chicago,Illinois,78,Public Areas,Small Area Rug,3,20,60
4419,6,Orlando,Florida,72,Maintenance,Nails,2,12,24
4420,16,Denver,Colorado,34,Furnishings,Shower Curtain,2,5,10
4421,16,Denver,Colorado,26,Office Supplies,Envelopes (Catalog),2,13,26
4422,10,Arlington,Virginia,60,Maintenance,Portable Drill,2,195,390
4423,12,Dallas,Texas,76,Public Areas,Ficus,3,80,240
4424,3,Portland,Oregon,17,Housekeeping,Clothes Hanger,1,18,18
4425,8,Philadelphia,Pennsylvania,13,Housekeeping,Bed Sheet (Double),1,20,20
4426,16,Denver,Colorado,11,Housekeeping,Shower Cap,1,10,10
4427,16,Denver,Colorado,35,Furnishings,Tissue Box,2,25,50
4428,8,Philadelphia,Pennsylvania,91,Public Areas,Small Sign,2,14,28
4429,11,Atlanta,Georgia,19,Housekeeping,Light Bulb,3,17,51
4430,18,Phoenix,Arizona,84,Public Areas,Tall Chair,1,75,75
4431,12,Dallas,Texas,21,Office Supplies,Printer Paper,3,50,150
4432,8,Philadelphia,Pennsylvania,63,Maintenance,Duct Tape,2,27,54
4433,7,Boston,Massachusetts,1,Housekeeping,Large Towel,2,9,18
4434,11,Atlanta,Georgia,56,Furnishings,Telephone,1,38,38
4435,10,Arlington,Virginia,51,Furnishings,Painting,3,85,255
4436,17,Las Vegas,Nevada,3,Housekeeping,Washcloth,2,3,6
4437,1,New York,New York,45,Furnishings,Computer Desk,3,102,306
4438,12,Dallas,Texas,67,Maintenance,Adjustable Wrench,2,10,20
4439,2,Cincinnati,Ohio,22,Office Supplies,Paper Clips,3,3,9
4440,8,Philadelphia,Pennsylvania,54,Furnishings,Chest of Drawers,1,150,150
4441,7,Boston,Massachusetts,62,Maintenance,Leaf Blower,1,202,202
4442,8,Philadelphia,Pennsylvania,77,Public Areas,Large Area Rug,2,40,80
4443,7,Boston,Massachusetts,17,Housekeeping,Clothes Hanger,2,18,36
4444,12,Dallas,Texas,31,Office Supplies,Sticky Notes,1,20,20
4445,19,Los Angeles,California,83,Public Areas,Bar Stool,2,60,120
4446,20,San Francisco,California,45,Furnishings,Computer Desk,1,102,102
4447,3,Portland,Oregon,5,Housekeeping,Moisturizer,2,40,80
4448,13,New Orleans,Louisiana,71,Maintenance,Hammer,2,17,34
4449,13,New Orleans,Louisiana,31,Office Supplies,Sticky Notes,1,20,20
4450,8,Philadelphia,Pennsylvania,45,Furnishings,Computer Desk,2,102,204
4451,9,Richmond,Virginia,87,Public Areas,End Table,3,30,90
4452,10,Arlington,Virginia,17,Housekeeping,Clothes Hanger,2,18,36
4453,12,Dallas,Texas,7,Housekeeping,Hand Soap,2,35,70
4454,13,New Orleans,Louisiana,47,Furnishings,Swivel Chair,2,75,150
4455,9,Richmond,Virginia,21,Office Supplies,Printer Paper,2,50,100
4456,6,Orlando,Florida,29,Office Supplies,Erasable Markers,1,6,6
4457,15,Chicago,Illinois,74,Public Areas,Large Plant,1,35,35
4458,14,Nashville,Tennessee,28,Office Supplies,Staples,3,8,24
4459,16,Denver,Colorado,5,Housekeeping,Moisturizer,3,40,120
4460,9,Richmond,Virginia,63,Maintenance,Duct Tape,3,27,81
4461,19,Los Angeles,California,87,Public Areas,End Table,1,30,30
4462,18,Phoenix,Arizona,21,Office Supplies,Printer Paper,1,50,50
4463,8,Philadelphia,Pennsylvania,19,Housekeeping,Light Bulb,3,17,51
4464,7,Boston,Massachusetts,32,Office Supplies,Note Pads,1,14,14
4465,2,Cincinnati,Ohio,3,Housekeeping,Washcloth,2,3,6
4466,11,Atlanta,Georgia,33,Furnishings,Towel Rack,1,10,10
4467,13,New Orleans,Louisiana,22,Office Supplies,Paper Clips,1,3,3
4468,6,Orlando,Florida,66,Maintenance,Wood Glue,1,21,21
4469,15,Chicago,Illinois,67,Maintenance,Adjustable Wrench,1,10,10
4470,14,Nashville,Tennessee,78,Public Areas,Small Area Rug,3,20,60
4471,18,Phoenix,Arizona,74,Public Areas,Large Plant,2,35,70
4472,5,Kansas City,Missouri,53,Furnishings,Iron,1,20,20
4473,1,New York,New York,77,Public Areas,Large Area Rug,2,40,80
4474,12,Dallas,Texas,1,Housekeeping,Large Towel,3,9,27
4475,20,San Francisco,California,94,Public Areas,Monitor,1,70,70
4476,16,Denver,Colorado,84,Public Areas,Tall Chair,3,75,225
4477,1,New York,New York,2,Housekeeping,Hand Towel,2,5,10
4478,4,Seattle,Washington,1,Housekeeping,Large Towel,1,9,9
4479,10,Arlington,Virginia,28,Office Supplies,Staples,2,8,16
4480,19,Los Angeles,California,73,Maintenance,Mop,2,15,30
4481,3,Portland,Oregon,35,Furnishings,Tissue Box,1,25,25
4482,19,Los Angeles,California,81,Public Areas,Flyer Holder,1,3,3
4483,14,Nashville,Tennessee,33,Furnishings,Towel Rack,2,10,20
4484,13,New Orleans,Louisiana,33,Furnishings,Towel Rack,1,10,10
4485,16,Denver,Colorado,71,Maintenance,Hammer,1,17,17
4486,12,Dallas,Texas,80,Public Areas,Poster Stand,3,27,81
4487,20,San Francisco,California,60,Maintenance,Portable Drill,3,195,585
4488,9,Richmond,Virginia,64,Maintenance,Gaffer's Tape,3,27,81
4489,14,Nashville,Tennessee,39,Furnishings,Alarm Clock,1,45,45
4490,19,Los Angeles,California,4,Housekeeping,Shampoo,2,40,80
4491,14,Nashville,Tennessee,88,Public Areas,Serving Tray,2,6,12
4492,7,Boston,Massachusetts,62,Maintenance,Leaf Blower,3,202,606
4493,19,Los Angeles,California,29,Office Supplies,Erasable Markers,1,6,6
4494,5,Kansas City,Missouri,29,Office Supplies,Erasable Markers,2,6,12
4495,4,Seattle,Washington,34,Furnishings,Shower Curtain,1,5,5
4496,9,Richmond,Virginia,1,Housekeeping,Large Towel,1,9,9
